Class	CK	CK	CK	JXBR16	JXBR16	JXBR16	RW37	RW37	RW37	R37J16	R37J16	R37J16
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes	0	1.26873766945577e-05	0	0	1.70286194330605e-05	0	0	0	0	1.13681577900301e-05	2.1610251903503e-05	1.53796465757217e-05
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__BCf9-17_termite_group	0	3.17184417363944e-05	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Rikenellaceae_RC9_gut_group	0	0	0	6.45707016898153e-06	5.10858582991815e-05	0	0	1.99652604468225e-05	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__SP3-e08	0	0	0	0	0	0	0	1.3310173631215e-05	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__vadinBC27_wastewater-sludge_group	0	0	0	0	0	0	0	0	0	0	0	2.30694698635825e-05
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rs-E47_termite_group	0	0.000938865875397273	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidia_Incertae_Sedis	0	1.26873766945577e-05	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidia_Incertae_Sedis|f__Draconibacteriaceae	0	1.26873766945577e-05	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Cytophagia	0.0221107997837094	0.0113615458299765	0.00996223110186653	0.0145413220205464	0.0245609454289508	0.0166709967957045	0.00155600061623787	0.0059429925263375	0.00439594797398699	0.00675836980617293	0.00639663456343688	0.00935851494132666
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales	0.0221107997837094	0.0113615458299765	0.00996223110186653	0.0145284078802084	0.0245268881900847	0.0166637799139747	0.00155600061623787	0.0059429925263375	0.00439594797398699	0.00675836980617293	0.00639663456343688	0.00935851494132666
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae	0.000167133657769257	0	0	6.45707016898153e-05	5.67620647768683e-05	0.000245373978811235	0	0	1.87593796898449e-05	0	0	0
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae|g__Algoriphagus	2.94941749004572e-05	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae	0.0219043405594062	0.0112917652581564	0.00994659180657317	0.0144638371785186	0.0244701261253078	0.0164184059351635	0.00150464746058645	0.00511110667438656	0.00437718859429714	0.00672994941169785	0.00636061747693104	0.00930468617831163
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Adhaeribacter	9.83139163348572e-05	1.90310650418366e-05	1.56392952933541e-05	0.000393881280307873	0.000862783384608399	0.00142172570075922	2.56765778257074e-05	6.65508681560751e-06	2.50125062531266e-05	5.68407889501506e-06	0	0
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Chryseolinea	0.000186796441036229	0.000215685403807482	0.000547375335267393	0.00129141403379631	0.00227048259107473	0.000988712796974683	0.00013865352025882	0.000499131511170563	0.000944222111055528	0.000727562098561928	0.000533052880286408	0.000515218160286677
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Cytophaga	0.003096888364548	6.34368834727887e-05	4.69178858800622e-05	9.03989823657414e-05	0.000346248595138897	0.000187638924973298	0	1.99652604468225e-05	1.25062531265633e-05	1.70522366850452e-05	2.88136692046707e-05	0
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Dyadobacter	2.94941749004572e-05	0.000133217455292856	7.81964764667704e-06	8.39419121967598e-05	5.67620647768683e-06	0.000144337634594844	0	3.99305208936451e-05	3.75187593796898e-05	2.27363155800602e-05	0.000108051259517515	3.07592931514434e-05
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Emticicia	3.93255665339429e-05	0	0	0	0	0	8.73003646074051e-05	0	0	0	0	1.53796465757217e-05
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Hymenobacter	9.83139163348572e-06	0	6.25571811734163e-05	5.16565613518522e-05	0.000130552748986797	1.44337634594844e-05	5.13531556514148e-06	1.3310173631215e-05	6.25312656328164e-06	0	7.20341730116767e-06	0
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Larkinella	0	2.53747533891155e-05	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Nibribacter	0	0	0	1.29141403379631e-05	0	3.60844086487111e-05	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Ohtaekwangia	0.000265447574104114	0.00111648914912108	0.000946177365247922	0.00046490905216667	0.00161204263966306	0.00106809849600185	1.0270631130283e-05	0.00010648138904972	0.000131315657828914	0.000233047234695618	4.3220503807006e-05	0.000707463742483198
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Persicitalea	0	0	0	0	1.13524129553737e-05	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Pontibacter	0	0	0	0.000768391350108802	0.000420039279348826	9.38194624866488e-05	0	0	0	5.68407889501506e-06	0	0
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Pontibacter|s__Pontibacter_populi	0	0	0	1.29141403379631e-05	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Pontibacter|s__Pontibacter_sp._LX8	0	0	0	1.29141403379631e-05	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Rhodocytophaga	0	1.90310650418366e-05	0	3.87424210138892e-05	3.4057238866121e-05	7.21688172974221e-05	0	0	0	0	0	2.30694698635825e-05
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Rufibacter	0	0	0	6.45707016898153e-05	2.27048259107473e-05	1.44337634594844e-05	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Runella	9.83139163348572e-06	0	0	0	0	0	4.62178400862733e-05	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Sporocytophaga	0.000334267315538514	0.000107842701903741	6.25571811734163e-05	5.81136315208337e-05	0.000306515149795089	0.000346410323027626	0.000112976942433113	0.00013310173631215	9.37968984492246e-05	6.25248678451657e-05	7.92375903128444e-05	3.84491164393042e-05
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Flammeovirgaceae	3.93255665339429e-05	6.97805718200676e-05	1.56392952933541e-05	0	0	0	5.13531556514148e-05	0.000831885851950939	0	2.84203944750753e-05	3.60170865058384e-05	5.38287630150259e-05
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Flammeovirgaceae|g__Candidatus_Amoebophilus	3.93255665339429e-05	2.53747533891155e-05	7.81964764667704e-06	0	0	0	1.54059466954244e-05	7.32059549716826e-05	0	2.84203944750753e-05	3.60170865058384e-05	5.38287630150259e-05
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Flammeovirgaceae|g__Candidatus_Cardinium	0	6.34368834727887e-06	0	0	0	0	0	0.000758679896979256	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Order_II	0	0	0	1.29141403379631e-05	3.4057238866121e-05	7.21688172974221e-06	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Order_II|f__Rhodothermaceae	0	0	0	1.29141403379631e-05	3.4057238866121e-05	7.21688172974221e-06	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	0.0332006095462813	0.00274681705437175	0.000492637801740654	0.00270551240080326	0.00200937709310114	0.00094541150659623	2.05412622605659e-05	0.00430584116969806	0.000706603301650826	0.000130733814585346	0.00021610251903503	9.9967702742191e-05
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	0.0332006095462813	0.00274681705437175	0.000492637801740654	0.00270551240080326	0.00200937709310114	0.00094541150659623	2.05412622605659e-05	0.00430584116969806	0.000706603301650826	0.000130733814585346	0.00021610251903503	9.9967702742191e-05
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Blattabacteriaceae	0	0	0	0	0	0	1.0270631130283e-05	0.00378008931126507	0	2.27363155800602e-05	1.44068346023353e-05	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Blattabacteriaceae|g__Candidatus_Brownia	0	0	0	0	0	0	1.0270631130283e-05	0.00378008931126507	0	2.27363155800602e-05	1.44068346023353e-05	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Blattabacteriaceae|g__Candidatus_Brownia|s__Candidatus_Brownia_rhizoecola	0	0	0	0	0	0	1.0270631130283e-05	0.00378008931126507	0	2.27363155800602e-05	1.44068346023353e-05	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Cryomorphaceae	0	1.26873766945577e-05	3.12785905867082e-05	0.000561765104701393	0.000845754765175338	0.000743338818163448	1.0270631130283e-05	0.000259548385808693	7.50375187593797e-05	0	1.44068346023353e-05	2.30694698635825e-05
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Cryomorphaceae|g__Crocinitomix	0	0	1.56392952933541e-05	0.000161426754224538	0.000147581368419858	0.000295892150919431	0	1.99652604468225e-05	6.25312656328164e-06	0	0	7.68982328786085e-06
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Cryomorphaceae|g__Fluviicola	0	1.26873766945577e-05	1.56392952933541e-05	0.000400338350476855	0.000698173396755481	0.000447446667244017	0	6.65508681560751e-06	2.50125062531266e-05	0	7.20341730116767e-06	1.53796465757217e-05
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Cryomorphaceae|g__NS10_marine_group	0	0	0	0	0	0	1.0270631130283e-05	0.000232928038546263	4.37718859429715e-05	0	7.20341730116767e-06	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae	0.0331219584132134	0.00272778598932991	0.000461359211153946	0.00207917659441205	0.00114659370849274	0.000137120752865102	0	0.000259548385808693	0.000625312656328164	0.000102313420110271	0.000180085432529192	2.30694698635825e-05
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Chryseobacterium	5.89883498009143e-05	0.000919834810355437	3.90982382333852e-05	0	2.83810323884342e-05	0	0	0.000226272951730655	0.000531515757878939	4.54726311601205e-05	0.000165678597926857	2.30694698635825e-05
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Chryseobacterium|s__Chryseobacterium_taiwanense	9.83139163348572e-06	0.000551900886213262	1.56392952933541e-05	0	0	0	0	3.99305208936451e-05	6.25312656328164e-06	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Cloacibacterium	0	6.34368834727887e-06	0	0	1.70286194330605e-05	0	0	6.65508681560751e-06	0	5.68407889501506e-06	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Empedobacter	0	0	0	0	1.13524129553737e-05	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium	0.0330629700634125	0.0018016074906272	0.00042226097292056	0.00205980538390511	0.00108983164371587	0.000137120752865102	0	2.662034726243e-05	9.37968984492247e-05	5.11567100551356e-05	1.44068346023353e-05	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium_denitrificans	7.86511330678858e-05	0.000634368834727887	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium_sp._EM1308	0.000943813596814629	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium_sp._EM1321	1.96627832669714e-05	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Gillisia	0	0	0	1.93712105069446e-05	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__NS9_marine_group	7.86511330678858e-05	6.34368834727887e-06	0	6.45707016898153e-05	1.70286194330605e-05	6.49519355676799e-05	0	6.65508681560751e-06	6.25312656328164e-06	5.68407889501506e-06	7.20341730116767e-06	5.38287630150259e-05
k__Bacteria|p__Bacteroidetes|c__SB-5	0	0	0	0	0	0	0	0	0	2.27363155800602e-05	0	0
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia	0.0491962837339619	0.039470428896769	0.0537835365138455	0.0442955013592141	0.0432299885340623	0.0413527323114228	0.0680069840291684	0.0639487292111715	0.0652513756878425	0.0400045472631153	0.0389200636782093	0.0405791974900412
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales	0.0491962837339619	0.039470428896769	0.0537835365138455	0.0442955013592141	0.0432299885340623	0.0413527323114228	0.0680069840291684	0.0639487292111715	0.0652513756878425	0.0400045472631153	0.0389200636782093	0.0405791974900412
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__AKYH767	0.000265447574104114	0.000405996054225848	1.56392952933541e-05	0	5.67620647768683e-06	0	1.0270631130283e-05	1.99652604468225e-05	1.87593796898449e-05	3.41044733700904e-05	1.44068346023353e-05	0
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__CWT_CU03-E12	9.83139163348572e-05	2.53747533891155e-05	0	0	0	0	0	0	6.25312656328164e-06	0	7.20341730116767e-06	7.68982328786085e-06
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Chitinophagaceae	0.0385685493781641	0.0321307814789673	0.0466832964506626	0.0362758202093387	0.028017755173862	0.0283118270257786	0.0589226107944324	0.0557629724279745	0.057447473736867	0.0357414880918542	0.0347853021473388	0.0319742852309253
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Chitinophagaceae|g__Chitinophaga	0.00388339969522686	0.00154785995673605	0.00161866706286215	0.000316396438280095	0.000283810323884342	0.000122686989405618	0.00059056128999127	0.00135098262356832	0.000662831415707854	0.000790086966407094	0.00092924083185063	0.0011380938466034
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Chitinophagaceae|g__Chitinophaga|s__Chitinophaga_arvensicola	9.83139163348572e-06	0	5.47375335267393e-05	0	0	0	0	1.3310173631215e-05	0	0	0	7.68982328786085e-06
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Chitinophagaceae|g__Chitinophaga|s__Chitinophaga_sancti	0	6.34368834727887e-06	0	0	0	0	0	0	0	0	0	5.38287630150259e-05
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Chitinophagaceae|g__Chitinophaga|s__Terrimonas_sp._16-45A	1.96627832669714e-05	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Chitinophagaceae|g__Ferruginibacter	0.000609546281276115	0.00105939595399557	0.000109475067053479	0.00063279287656019	0.00123173680565804	0.00168875032475968	0.000112976942433113	0.000232928038546263	0.000581540770385192	0.000204626840220542	0.00012245809411985	0.000238384521923686
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Chitinophagaceae|g__Filimonas	1.96627832669714e-05	1.90310650418366e-05	0.000539555687620716	0	0	0	1.0270631130283e-05	9.31712154185051e-05	0.000100050025012506	0.000107997499005286	0.00012245809411985	0.000223004875347965
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Chitinophagaceae|g__Filimonas|s__eubacterium_sp._11-14	0	0	0	0	0	0	0	0	0	2.27363155800602e-05	1.44068346023353e-05	0
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Chitinophagaceae|g__Flavihumibacter	0.000324435923905029	2.53747533891155e-05	3.90982382333852e-05	0.000322853508449076	5.10858582991815e-05	3.60844086487111e-05	5.13531556514148e-06	1.3310173631215e-05	3.75187593796898e-05	0	2.1610251903503e-05	3.07592931514434e-05
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Chitinophagaceae|g__Flavisolibacter	0.00881875829523673	0.00740308430127445	0.0144350695557658	0.00427458045186577	0.0046601655181809	0.00949741635634074	0.0413136137215628	0.0330957467340159	0.0376750875437714	0.0182061047007331	0.0199390590896321	0.0112502114701404
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Chitinophagaceae|g__Flavisolibacter|s__Flavisolibacter_ginsengisoli	0	0	0	0	0	0	1.0270631130283e-05	1.3310173631215e-05	5.00250125062531e-05	5.68407889501506e-06	7.20341730116767e-06	1.53796465757217e-05
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Chitinophagaceae|g__Flavitalea	8.84825247013715e-05	0.000190310650418366	0.000625571811734163	0.00267322704995835	0.00193558640889121	0.00186195548627349	0.000564884712165563	0.00153732505440534	0.00152576288144072	0.001131131700108	0.000857206658838953	0.00136878854523923
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Chitinophagaceae|g__Hydrotalea	0.000835668288846286	0.000374277612489454	7.03768288200934e-05	0	0	0	1.0270631130283e-05	3.99305208936451e-05	0	3.41044733700904e-05	0.000129661511421018	3.84491164393042e-05
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Chitinophagaceae|g__Lacibacter	0	0	2.34589429400311e-05	0.00160135340190742	0.00272457910928968	0.00121965301232643	0.000282442356082781	0.000246238212177478	6.87843921960981e-05	4.54726311601205e-05	2.88136692046707e-05	9.9967702742191e-05
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Chitinophagaceae|g__Niabella	2.94941749004572e-05	5.0749506778231e-05	2.34589429400311e-05	0	0	0	0	0	6.25312656328164e-06	1.70522366850452e-05	0	0
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Chitinophagaceae|g__Niastella	0.00210391780956594	0.00265800541750985	0.00401147924274532	0.00242140131336807	0.00283810323884342	0.00329089806876245	0.00225440353309711	0.00227603969093777	0.0018384192096048	0.00164838287955437	0.00043220503807006	0.00193014564525307
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Chitinophagaceae|g__Parafilimonas	0.00104212751314949	0.00187138806244727	0.000164212600580218	5.16565613518522e-05	8.51430971653025e-05	7.21688172974221e-05	0.000225953884866225	0.000153066996758973	0.000187593796898449	0.000170522366850452	0.000172882015228024	0.000107657526030052
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Chitinophagaceae|g__Parasegetibacter	2.94941749004572e-05	0	0	7.74848420277783e-05	0	1.44337634594844e-05	0	0	6.25312656328164e-06	0	0	1.53796465757217e-05
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Chitinophagaceae|g__Sediminibacterium	0.000688197414344	0.00056458826290782	0.00111038996582814	0	0	0	0.000492990294253582	0.00185011413473889	0.000887943971985993	0.000500198942761326	0.000273729857444372	0.00026914381507513
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Chitinophagaceae|g__Segetibacter	0.000117976699601829	0.000139561143640135	0.000914898774661214	6.45707016898153e-06	0.000153257574897544	2.88675269189689e-05	0.000143788835823961	0.000246238212177478	0.000125062531265633	0.000147786051270392	0.000108051259517515	0.000138416819181495
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Chitinophagaceae|g__Taibaiella	2.94941749004572e-05	0.000348902859100338	7.81964764667704e-06	1.29141403379631e-05	7.94668906876157e-05	0	0	0	1.25062531265633e-05	0	0.000677121226309761	0.000146106642469356
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Chitinophagaceae|g__Terrimonas	0.00145504596175589	0.00112283283746836	0.00249446759928998	0.00560473690667596	0.00484180412546687	0.00575907162033428	0.00131977610024136	0.000984952848709911	0.00181340670335168	0.00203490024441539	0.00119576727199383	0.00261453991787269
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__FFCH9454	0	6.34368834727887e-05	3.12785905867082e-05	6.45707016898153e-05	1.13524129553737e-05	0	1.0270631130283e-05	2.662034726243e-05	1.25062531265633e-05	1.13681577900301e-05	7.20341730116767e-06	7.68982328786085e-06
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__KD3-93	1.96627832669714e-05	0.000177623273723808	0.000156392952933541	0.000755477209770839	0.000981983720639822	0.00164544903438122	1.0270631130283e-05	4.65856077092526e-05	6.87843921960981e-05	3.41044733700904e-05	2.1610251903503e-05	3.84491164393042e-05
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__LiUU-11-161	0	3.17184417363944e-05	7.81964764667704e-06	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__NS11-12_marine_group	0.0008946566386472	0.000386964989184011	0.000179851895873572	0.000342224718956021	0.000425715485826512	0.000187638924973298	2.05412622605659e-05	7.32059549716826e-05	9.37968984492246e-05	0.000107997499005286	7.92375903128444e-05	4.61389397271651e-05
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__PHOS-HE51	6.88197414344e-05	5.70931951255099e-05	1.56392952933541e-05	0.00071673478875695	0.000857107178130712	0.000454663548973759	1.0270631130283e-05	6.65508681560751e-06	3.12656328164082e-05	2.27363155800602e-05	0	0
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__S15-21	0	0	0	0	2.27048259107473e-05	2.16506451892266e-05	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Saprospiraceae	0.000186796441036229	2.53747533891155e-05	0.000289326962927051	0.00424229510102086	0.00756070702827887	0.00491469645795444	2.56765778257074e-05	0.000705439202454396	0.000387693846923462	0.000136417893480362	8.64410076140121e-05	0.00036142169452946
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Saprospiraceae|g__Aureispira	0	0	0	3.87424210138892e-05	0.000113524129553737	0.000144337634594844	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae	0.00380474856215897	0.00456111192169351	0.00405057748097871	0.000955646385009266	0.00189017675706972	0.00210732946508472	0.00785189749910133	0.00565016870645078	0.0058904452226113	0.00292730063093276	0.0028741635031659	0.00681318343304471
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Arcticibacter	9.83139163348572e-06	1.90310650418366e-05	1.56392952933541e-05	0.000116227263041667	0.000334896182183523	0.00025980774227072	5.13531556514148e-06	0	1.25062531265633e-05	0	0	0
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Mucilaginibacter	0.00278228383227646	0.0037237450598527	0.00380816840393172	1.93712105069446e-05	8.51430971653025e-05	9.38194624866488e-05	0.00679915780824732	0.00509114141393975	0.00285767883941971	0.00243278576706645	0.00199534659242345	0.00306823949185648
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Mucilaginibacter|s__Mucilaginibacter_frigoritolerans	0	0	0	0	0	0	0	0	1.25062531265633e-05	5.68407889501506e-06	7.20341730116767e-06	0
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Mucilaginibacter|s__Mucilaginibacter_herbaticus	0	0	7.81964764667704e-06	0	0	0	0	1.3310173631215e-05	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Nubsella	0	2.53747533891155e-05	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Olivibacter	1.96627832669714e-05	5.70931951255099e-05	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Parapedobacter	0	0	0	0	1.13524129553737e-05	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Pedobacter	0.000108145307968343	0.000164935897029251	0.000109475067053479	0.000490737332842596	0.000266781704451281	0.000396928495135822	0.00104760437528886	0.000452545903461311	0.0026888444222111	0.00048314670607628	0.000871613493441289	0.0036526660617339
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Pedobacter|s__Pedobacter_sp._W-WS1	0	0	1.56392952933541e-05	0	0	0	0	1.3310173631215e-05	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Pseudosphingobacterium	9.83139163348572e-06	0	0	0	0	0	0	0	1.25062531265633e-05	1.13681577900301e-05	0	0
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Solitalea	0.000806174113945829	0.000386964989184011	4.69178858800622e-05	7.74848420277783e-05	8.51430971653025e-05	5.05181721081955e-05	0	6.65508681560751e-06	3.12656328164082e-05	0	0	3.07592931514434e-05
